obs,time,deployment,conductivity,date_time_string,dcl_controller_timestamp,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,temp,practical_salinity,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
10,3760115405.79,9,3.44888997078,empty,empty,3760131070.74,3760131070.76,3760115407.0,3760115405.79,port_timestamp,28.7119998932,10.3261995316,31.047315738,1023.94859057,29,13,29,29,29,29,29,21,29,29,47.13475,-124.27115
11,3760122605.86,9,3.44567990303,empty,empty,3760131070.74,3760131070.76,3760122607.0,3760122605.86,port_timestamp,29.5030002594,10.3009996414,31.0364408792,1023.94787969,29,13,29,29,29,29,29,21,29,29,47.13475,-124.27115
12,3760129807.41,9,3.44793009758,empty,empty,3760131082.08,3760131082.69,3760129808.0,3760129807.41,port_timestamp,29.9650001526,10.3319997787,31.03225675,1023.94156136,29,13,29,29,29,29,29,21,29,29,47.13475,-124.27115
13,3760137006.85,9,3.44598007202,empty,empty,3760219290.46,3760219290.47,3760137007.0,3760137006.85,port_timestamp,29.9930000305,10.3107004166,31.0309519813,1023.94420962,29,13,29,29,29,29,29,21,29,29,47.13475,-124.27115
14,3760144207.21,9,3.44675993919,empty,empty,3760219290.46,3760219290.47,3760144208.0,3760144207.21,port_timestamp,29.3509998322,10.3225002289,31.0289325236,1023.9377736,29,13,29,29,29,29,29,21,29,29,47.13475,-124.27115
15,3760151406.06,9,3.44775009155,empty,empty,3760219290.46,3760219290.47,3760151407.0,3760151406.06,port_timestamp,28.966999054,10.3341999054,31.0289944511,1023.93414126,29,13,29,29,29,29,29,21,29,29,47.13475,-124.27115
16,3760158607.71,9,3.450330019,empty,empty,3760219290.46,3760219290.48,3760158608.0,3760158607.71,port_timestamp,29.188999176,10.3650999069,31.0282858764,1023.92945184,29,13,29,29,29,29,29,21,29,29,47.13475,-124.27115
17,3760165805.98,9,3.45198988914,empty,empty,3760219290.46,3760219290.48,3760165806.0,3760165805.98,port_timestamp,29.954000473,10.3859996796,31.0266994258,1023.92819167,29,13,29,29,29,29,29,21,29,29,47.13475,-124.27115
18,3760173006.28,9,3.46234989166,empty,empty,3760219290.46,3760219290.48,3760173007.0,3760173006.28,port_timestamp,30.6329994202,10.5047998428,31.0283725595,1023.91268988,29,13,29,29,29,29,29,21,29,29,47.13475,-124.27115
19,3760180206.68,9,3.46209001541,empty,empty,3760219290.46,3760219290.48,3760180207.0,3760180206.68,port_timestamp,30.5559997559,10.5013999939,31.0287149492,1023.91317805,29,13,29,29,29,29,29,21,29,29,47.13475,-124.27115
20,3760187408.51,9,3.45923995972,empty,empty,3760219290.46,3760219290.48,3760187409.0,3760187408.51,port_timestamp,29.6919994354,10.4697999954,31.0276236526,1023.91371466,29,13,29,29,29,29,29,21,29,29,47.13475,-124.27115
21,3760194606.57,9,3.45317006111,empty,empty,3760219290.46,3760219290.48,3760194608.0,3760194606.57,port_timestamp,28.8980007172,10.3961000443,31.0302928845,1023.92453148,29,13,29,29,29,29,29,21,29,29,47.13475,-124.27115
22,3760201805.68,9,3.45613002777,empty,empty,3760219290.46,3760219290.48,3760201806.0,3760201805.68,port_timestamp,28.5580005646,10.431599617,31.0296726015,1023.91658113,29,29,29,29,29,29,29,21,29,29,47.13475,-124.27115
23,3760209005.71,9,3.45706009865,empty,empty,3760219290.46,3760219290.48,3760209006.0,3760209005.71,port_timestamp,28.936000824,10.4413995743,31.0304287526,1023.9172392,29,29,29,29,29,29,29,21,29,29,47.13475,-124.27115
