obs,time,deployment,conductivity,date_time_string,dcl_controller_timestamp,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,temp,practical_salinity,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
10,3760288207.51,9,3.46713995934,empty,empty,3760391529.6,3760391529.62,3760288208.0,3760288207.51,port_timestamp,28.4640007019,10.5481996536,31.0399428607,1023.90458219,29,13,29,29,29,29,29,29,29,21,47.13475,-124.27115
11,3760295405.34,9,3.46659994125,empty,empty,3760391529.6,3760391529.62,3760295406.0,3760295405.34,port_timestamp,28.5249996185,10.5424003601,31.0394898834,1023.90548193,29,13,29,29,29,29,29,29,29,21,47.13475,-124.27115
12,3760302606.68,9,3.46912002563,empty,empty,3760391544.02,3760391545.19,3760302608.0,3760302606.68,port_timestamp,29.1650009155,10.5710000992,31.0399226885,1023.90388935,29,13,29,29,29,29,29,29,29,21,47.13475,-124.27115
13,3760309805.82,9,3.46865010262,empty,empty,3760391544.02,3760391545.19,3760309807.0,3760309805.82,port_timestamp,29.7800006866,10.5641002655,31.0408721032,1023.90857063,29,13,29,29,29,29,29,29,29,21,47.13475,-124.27115
14,3760317005.82,9,3.46838998795,empty,empty,3760391544.02,3760391545.19,3760317007.0,3760317005.82,port_timestamp,30.3339996338,10.5612001419,31.0405273407,1023.91130144,29,13,29,29,29,29,29,29,29,21,47.13475,-124.27115
15,3760324206.94,9,3.46810007095,empty,empty,3760391544.02,3760391545.19,3760324208.0,3760324206.94,port_timestamp,29.3309993744,10.5563001633,31.0422305202,1023.90891503,29,13,29,29,29,29,29,29,29,21,47.13475,-124.27115
16,3760331405.93,9,3.46562004089,empty,empty,3760391544.02,3760391545.19,3760331407.0,3760331405.93,port_timestamp,28.9370002747,10.527299881,31.0424339091,1023.91217753,29,13,29,29,29,29,29,29,29,21,47.13475,-124.27115
17,3760338606.55,9,3.4608399868,empty,empty,3760391544.02,3760391545.19,3760338607.0,3760338606.55,port_timestamp,29.2110004425,10.4699001312,31.0436618379,1023.92401328,29,13,29,29,29,29,29,29,29,21,47.13475,-124.27115
18,3760345804.47,9,3.45775008202,empty,empty,3760391544.02,3760391545.19,3760345806.0,3760345804.47,port_timestamp,29.9750003815,10.4364995956,31.0410456978,1023.93102372,29,13,29,29,29,29,29,29,29,21,47.13475,-124.27115
19,3760353006.39,9,3.46195006371,empty,empty,3760391544.02,3760391545.19,3760353007.0,3760353006.39,port_timestamp,29.3220005035,10.4816999435,31.0446096299,1023.92327367,29,13,29,29,29,29,29,29,29,21,47.13475,-124.27115
20,3760360205.0,9,3.4638299942,empty,empty,3760391544.02,3760391545.19,3760360206.0,3760360205.0,port_timestamp,29.9689998627,10.5008001328,31.0467733986,1023.92467511,29,13,29,29,29,29,29,29,29,21,47.13475,-124.27115
21,3760367407.06,9,3.46221995354,empty,empty,3760391544.02,3760391545.19,3760367408.0,3760367407.06,port_timestamp,29.3549995422,10.482000351,31.0470276745,1023.92525531,29,13,29,29,29,29,29,29,29,21,47.13475,-124.27115
22,3760374606.59,9,3.46161007881,empty,empty,3760391544.02,3760391545.19,3760374607.0,3760374606.59,port_timestamp,28.7199993134,10.4742002487,31.0478664349,1023.92434738,29,13,29,29,29,29,29,29,29,21,47.13475,-124.27115
23,3760381806.24,9,3.45903992653,empty,empty,3760391544.02,3760391545.19,3760381807.0,3760381806.24,port_timestamp,28.5569992065,10.4444999695,31.0476624637,1023.92842853,29,29,29,29,29,29,29,29,29,21,47.13475,-124.27115
