obs,time,deployment,conductivity,date_time_string,dcl_controller_timestamp,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,temp,practical_salinity,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
10,3759078607.63,9,3.20384001732,empty,empty,3759095532.94,3759095532.96,3759078608.0,3759078607.63,port_timestamp,28.5149993896,10.2267999649,28.6913560151,1022.12893357,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
11,3759085805.71,9,3.21786999702,empty,empty,3759095532.94,3759095532.96,3759085806.0,3759085805.71,port_timestamp,29.1800003052,10.4151000977,28.6812776167,1022.09380809,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
12,3759093007.05,9,3.21301007271,empty,empty,3759095552.4,3759095554.05,3759093008.0,3759093007.05,port_timestamp,29.5440006256,10.3582000732,28.677992726,1022.10209871,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
13,3759100208.15,9,3.20953989029,empty,empty,3759137555.07,3759137555.12,3759100208.0,3759100208.15,port_timestamp,29.7619991302,10.3169002533,28.6761736617,1022.10832496,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
14,3759107404.03,9,3.20405006409,empty,empty,3759137555.07,3759137555.12,3759107404.0,3759107404.03,port_timestamp,29.5429992676,10.2346000671,28.6868781968,1022.12886826,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
15,3759114606.12,9,3.21446990967,empty,empty,3759137555.07,3759137555.12,3759114607.0,3759114606.12,port_timestamp,29.908000946,10.3759002686,28.6783208106,1022.10114961,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
16,3759121806.62,9,3.22518992424,empty,empty,3759137555.07,3759137555.12,3759121806.0,3759121806.62,port_timestamp,29.3759994507,10.5121002197,28.6770015707,1022.07561561,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
17,3759129007.53,9,3.22444009781,empty,empty,3759137555.07,3759137555.12,3759129007.0,3759129007.53,port_timestamp,29.9839992523,10.5003995895,28.6785850754,1022.08151161,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
18,3759136207.95,9,3.23164010048,empty,empty,3759137555.07,3759137555.12,3759136208.0,3759136207.95,port_timestamp,30.4839992523,10.5880002975,28.6803568103,1022.07086345,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
19,3759143406.85,9,3.22312998772,empty,empty,3759160674.62,3759160677.01,3759143406.0,3759143406.85,port_timestamp,30.5079994202,10.4745998383,28.6857761028,1022.09369214,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
20,3759150605.16,9,3.23816990852,empty,empty,3759160674.62,3759160677.01,3759150605.0,3759150605.16,port_timestamp,30.3560009003,10.6630001068,28.6856215559,1022.06206326,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
21,3759157805.47,9,3.23565006256,empty,empty,3759160674.62,3759160677.01,3759157806.0,3759157805.47,port_timestamp,29.4599990845,10.6286001205,28.6882396735,1022.06568446,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
22,3759165006.73,9,3.23475003242,empty,empty,3759202655.92,3759202655.94,3759165006.0,3759165006.73,port_timestamp,28.9109992981,10.6157999039,28.6896669141,1022.066406,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
23,3759172206.09,9,3.23622989655,empty,empty,3759202655.92,3759202655.94,3759172206.0,3759172206.09,port_timestamp,28.8269996643,10.6288003922,28.6940144967,1022.06727312,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
