obs,time,deployment,conductivity,date_time_string,dcl_controller_timestamp,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,temp,practical_salinity,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
10,3758560209.67,9,2.97913002968,empty,empty,3758576708.32,3758576708.33,3758560204.0,3758560209.67,port_timestamp,1.49899995327,7.55259990692,28.556158432,1022.28723797,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
11,3758567408.06,9,2.98122000694,empty,empty,3758576708.32,3758576708.33,3758567403.0,3758567408.06,port_timestamp,1.49399995804,7.59929990768,28.5399278742,1022.26841,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
12,3758574609.53,9,2.97544002533,empty,empty,3758576708.37,3758576708.39,3758574604.0,3758574609.53,port_timestamp,1.49000000954,7.56199979782,28.5094139094,1022.24927953,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
13,3758581808.06,9,2.95138001442,empty,empty,3758620806.69,3758620806.71,3758581803.0,3758581808.06,port_timestamp,1.48000001907,7.38640022278,28.3983559709,1022.18457565,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
14,3758589008.57,9,2.9354801178,empty,empty,3758620806.69,3758620806.71,3758589003.0,3758589008.57,port_timestamp,1.47599995136,7.32299995422,28.2812905247,1022.10063493,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
15,3758596208.05,9,2.93480992317,empty,empty,3758620806.69,3758620806.71,3758596203.0,3758596208.05,port_timestamp,1.47399997711,7.25330018997,28.331154576,1022.14858307,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
16,3758603409.15,9,2.9458398819,empty,empty,3758620806.69,3758620806.71,3758603404.0,3758603409.15,port_timestamp,1.47300004959,7.19910001755,28.493289133,1022.2828,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
17,3758610609.72,9,2.96602010727,empty,empty,3758620806.69,3758620806.71,3758610604.0,3758610609.72,port_timestamp,1.47200000286,7.29619979858,28.628303765,1022.37665292,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
18,3758617808.05,9,2.97043991089,empty,empty,3758620806.69,3758620806.72,3758617803.0,3758617808.05,port_timestamp,1.46700000763,7.31199979782,28.6623120833,1022.40134557,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
19,3758625010.9,9,2.92867994308,empty,empty,3758662820.01,3758662820.04,3758625005.0,3758625010.9,port_timestamp,1.4470000267,7.03669977188,28.4437321639,1022.26392201,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
20,3758632209.58,9,2.96606993675,empty,empty,3758662820.01,3758662820.04,3758632204.0,3758632209.58,port_timestamp,1.46000003815,7.36019992828,28.5759886511,1022.32735805,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
21,3758639409.64,9,2.98013997078,empty,empty,3758662820.01,3758662820.04,3758639404.0,3758639409.64,port_timestamp,1.45500004292,7.43970012665,28.6598723893,1022.38305005,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
22,3758646610.81,9,2.98836994171,empty,empty,3758662820.01,3758662820.04,3758646605.0,3758646610.81,port_timestamp,1.44900000095,7.47450017929,28.7184543927,1022.4245483,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
23,3758653810.88,9,2.99987006187,empty,empty,3758662820.01,3758662820.04,3758653805.0,3758653810.88,port_timestamp,1.43900001049,7.57660007477,28.7558846072,1022.44064887,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
