obs,time,deployment,conductivity,date_time_string,dcl_controller_timestamp,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,temp,practical_salinity,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
10,3758560207.53,9,2.93683004379,empty,empty,3758576687.48,3758576687.5,3758560201.0,3758560207.53,port_timestamp,7.39900016785,7.59619998932,28.0713998373,1021.92823464,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
11,3758567407.53,9,2.94137001038,empty,empty,3758576687.48,3758576687.5,3758567401.0,3758567407.53,port_timestamp,7.55100011826,7.62699985504,28.0943455662,1021.94296242,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
12,3758574607.54,9,2.94831991196,empty,empty,3758576690.81,3758576690.96,3758574601.0,3758574607.54,port_timestamp,7.41099977493,7.74700021744,28.0708294684,1021.90825582,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
13,3758581807.53,9,2.95097994804,empty,empty,3758620806.22,3758620806.24,3758581801.0,3758581807.53,port_timestamp,7.46799993515,7.77899980545,28.0729948706,1021.90602717,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
14,3758589007.53,9,2.95173001289,empty,empty,3758620806.22,3758620806.24,3758589001.0,3758589007.53,port_timestamp,7.49800014496,7.78989982605,28.0720875538,1021.90402373,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
15,3758596207.53,9,2.95406007767,empty,empty,3758620806.22,3758620806.24,3758596201.0,3758596207.53,port_timestamp,7.57700014114,7.8014998436,28.0871738114,1021.91469705,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
16,3758603407.55,9,2.9454600811,empty,empty,3758620806.23,3758620806.24,3758603401.0,3758603407.55,port_timestamp,7.46600008011,7.73530006409,28.0501724428,1021.89383216,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
17,3758610607.54,9,2.92085003853,empty,empty,3758620806.23,3758620806.25,3758610601.0,3758610607.54,port_timestamp,7.48400020599,7.37939977646,28.0776096212,1021.96120815,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
18,3758617807.55,9,2.92079997063,empty,empty,3758620806.23,3758620806.25,3758617801.0,3758617807.55,port_timestamp,7.48500013351,7.38530015945,28.0723020052,1021.95629732,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
19,3758625007.54,9,2.94531989098,empty,empty,3758662819.58,3758662819.59,3758625001.0,3758625007.54,port_timestamp,7.375,7.71969985962,28.0612870029,1021.90416862,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
20,3758632207.54,9,2.94547009468,empty,empty,3758662819.58,3758662819.59,3758632201.0,3758632207.54,port_timestamp,7.37400007248,7.71299982071,28.0682585856,1021.91050716,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
21,3758639407.54,9,2.9418900013,empty,empty,3758662819.58,3758662819.59,3758639401.0,3758639407.54,port_timestamp,7.51800012589,7.64809989929,28.0828162709,1021.93102948,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
22,3758646607.54,9,2.93535995483,empty,empty,3758662819.58,3758662819.59,3758646601.0,3758646607.54,port_timestamp,7.3189997673,7.5732998848,28.0744027176,1021.93317492,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
23,3758653807.54,9,2.93527007103,empty,empty,3758662819.58,3758662819.59,3758653801.0,3758653807.54,port_timestamp,7.27400016785,7.57530021667,28.0718589533,1021.93071346,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
